City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
London,2012,Aquatics,Swimming,"HOSHI, Natsumi",JPN,Women,200m butterfly,W,Bronze
London,2012,Boxing,Boxing,"DYCHKO, Ivan",KAZ,Men,+ 91kg (super heavyweight),M,Bronze
London,2012,Wrestling,Wrestling Free.,"MANYUROVA, Guzel",KAZ,Women,66 - 72kg (welterweight),W,Bronze
London,2012,Wrestling,Wrestling Gre-R,"GAJIYEV, Danyal",KAZ,Men,74 - 84kg,M,Bronze
London,2012,Wrestling,Wrestling Free.,"TANATAROV, Akzhurek",KAZ,Men,61 - 66kg (lightweight),M,Bronze
London,2012,Fencing,Fencing,"NAM, Hyun Hee",KOR,Women,foil team,W,Bronze
London,2012,Fencing,Fencing,"JEON, Hee Sook",KOR,Women,foil team,W,Bronze
London,2012,Fencing,Fencing,"OH, Ha Na",KOR,Women,foil team,W,Bronze
London,2012,Fencing,Fencing,"JUNG, Gil Ok",KOR,Women,foil team,W,Bronze
London,2012,Fencing,Fencing,"CHOI, Byungchul",KOR,Men,foil individual,M,Bronze
London,2012,Fencing,Fencing,"JUNG, Jinsun",KOR,Men,foil individual,M,Bronze
London,2012,Judo,Judo,"CHO, Jun-Ho",KOR,Men,61 - 66kg (middleweight),M,Bronze
London,2012,Rowing,Rowing,"ACHTERBERG, Chantal",NED,Women,eight with coxswain (8+),W,Bronze
London,2012,Rowing,Rowing,"BELDERBOS, Claudia",NED,Women,eight with coxswain (8+),W,Bronze
London,2012,Rowing,Rowing,"BOUW, Carline",NED,Women,eight with coxswain (8+),W,Bronze
London,2012,Rowing,Rowing,"DE GROOT, Sytske",NED,Women,eight with coxswain (8+),W,Bronze
London,2012,Rowing,Rowing,"DE HAAN, Annemiek",NED,Women,eight with coxswain (8+),W,Bronze
London,2012,Rowing,Rowing,"KINGMA, Nienke",NED,Women,eight with coxswain (8+),W,Bronze
London,2012,Rowing,Rowing,"REPELAER, van DRIEL Roline",NED,Women,eight with coxswain (8+),W,Bronze
London,2012,Rowing,Rowing,"SCHELLEKENS, Anne",NED,Women,eight with coxswain (8+),W,Bronze
London,2012,Rowing,Rowing,"VEENHOVEN, Jacobine",NED,Women,eight with coxswain (8+),W,Bronze
London,2012,Archery,Archery,"DONG,-HYUN Im",KOR,Men,team round 60y,M,Bronze
London,2012,Archery,Archery,"KIM, Bubmin",KOR,Men,team round 60y,M,Bronze
London,2012,Aquatics,Swimming,"HAGINO, Kosuke",JPN,Men,400m individual medley,M,Bronze
London,2012,Aquatics,Swimming,"UEDA, Haruka",JPN,Women,4x100m medley relay,W,Bronze
London,2012,Aquatics,Swimming,"TATEISHI, Ryo",JPN,Men,200m breaststroke,M,Bronze
London,2012,Boxing,Boxing,"VOLNOVA, Marina",KAZ,Women,65.77 - 71.67kg (middleweight),W,Bronze
London,2012,Judo,Judo,"FORCINITI, Rosalba",ITA,Women,48 - 52kg (half-lightweight),W,Bronze
London,2012,Fencing,Fencing,"MONTANO, Aldo",ITA,Men,sabre team,M,Bronze
London,2012,Athletics,Athletics,"STAHL, Linda",GER,Women,javelin throw,W,Bronze
London,2012,Athletics,Athletics,"HEIDLER, Betty",GER,Women,hammer throw,W,Bronze
London,2012,Athletics,Athletics,"HOLZDEPPE, Raphael",GER,Men,pole vault,M,Bronze
London,2012,Rowing,Rowing,"GIAZITZIDOU, Christina",GRE,Women,lightweight double sculls (2x),W,Bronze
London,2012,Rowing,Rowing,"TSIAVOU, Alexandra",GRE,Women,lightweight double sculls (2x),W,Bronze
London,2012,Judo,Judo,"ILIADIS, Ilias",GRE,Men,81 - 90kg (middleweight),M,Bronze
London,2012,Cycling,Cycling Track,"LEE, Wai Sze",HKG,Women,Keirin,W,Bronze
London,2012,Cycling,Cycling Track,"ENDERS, Rene",GER,Men,Team Sprint,M,Bronze
London,2012,Cycling,Cycling Track,"FORSTEMANN, Robert",GER,Men,Team Sprint,M,Bronze
London,2012,Canoe / Kayak,Canoe / Kayak F,"HOFF, Max",GER,Men,C-1 1000m (canoe single),M,Bronze
London,2012,Canoe / Kayak,Canoe / Kayak F,"HOLLSTEIN, Martin",GER,Men,C-2 1000m (canoe double),M,Bronze
London,2012,Canoe / Kayak,Canoe / Kayak F,"IHLE, Andreas",GER,Men,C-2 1000m (canoe double),M,Bronze
London,2012,Table Tennis,Table Tennis,"STEGER, Bastian",GER,Men,team,M,Bronze
London,2012,Wrestling,Wrestling Gre-R,"MODOS, Peter",HUN,Men,- 55kg,M,Bronze
London,2012,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200m individual medley,M,Bronze
London,2012,Wrestling,Wrestling Free.,"DUTT, Yogeshwar",IND,Men,- 60kg (featherweight),M,Bronze
London,2012,Shooting,Shooting,"NARANG, Gagan",IND,Men,10m air rifle (40 shots),M,Bronze
London,2012,Boxing,Boxing,"MARY, KOM MC",IND,Women,- 51kg (flyweight),W,Bronze
London,2012,Modern Pentathlon,Modern Pentath.,"MAROSI, Adam",HUN,Men,Individual competition,M,Bronze
London,2012,Weightlifting,Weightlifting,"EKO, YULI Irawan",INA,Men,62kg,M,Bronze
London,2012,Judo,Judo,"CSERNOVICZKI, Eva",HUN,Women,- 48kg (extra-lightweight),W,Bronze
London,2012,Badminton,Badminton,"NEHWAL, Saina",IND,Women,singles,W,Bronze
London,2012,Weightlifting,Weightlifting,"ROSTAMI, Kianoush",IRI,Men,85kg,M,Bronze
London,2012,Wrestling,Wrestling Free.,"GHASEMI, Komeil",IRI,Men,96 - 120kg,M,Bronze
London,2012,Wrestling,Wrestling Free.,"LASHGARI, Ehsan Naser",IRI,Men,74 - 84kg,M,Bronze
London,2012,Aquatics,Swimming,"GRIMALDI, Martina",ITA,Women,marathon 10km,W,Bronze
London,2012,Cycling,Mountain Bike,"FONTANA, Marco Aurelio",ITA,Men,cross-country,M,Bronze
London,2012,Boxing,Boxing,"BARNES, Paddy",IRL,Men,- 48kg (light-flyweight),M,Bronze
London,2012,Boxing,Boxing,"CONLAN, Michael",IRL,Men,- 47.63kg (flyweight),M,Bronze
London,2012,Equestrian,Jumping,"O,'CONNOR Cian",IRL,Unknown,individual,X,Bronze
London,2012,Gymnastics,Artistic G.,"MORANDI, Matteo",ITA,Men,rings,M,Bronze
London,2012,Equestrian,Jumping,"AL, SAUD HRH Prince Abdullah",KSA,Unknown,team,X,Bronze
London,2012,Equestrian,Jumping,"AL, DUHAMI Ramzy",KSA,Unknown,team,X,Bronze
London,2012,Equestrian,Jumping,"BAHAMDAN, Kamal",KSA,Unknown,team,X,Bronze
London,2012,Equestrian,Jumping,"SHARBATLY, Abdullah Waleed",KSA,Unknown,team,X,Bronze
London,2012,Shooting,Shooting,"ALDEEHANI, Fehaid",KUW,Men,trap (125 targets),M,Bronze
London,2012,Volleyball,Beach volley.,"PLAVINS, Martins",LAT,Men,beach volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"SAVANI, Cristian",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"PARODI, Simone",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"ZAYTSEV, Ivan",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"LASKO, Michal",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"TRAVICA, Dragan",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"BONINFANTE, Dante",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"FEI, Alessandro",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"MASTRANGELO, Luigi",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"BIRARELLI, Emanuele",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"BARI, Andrea",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"GIOVI, Andrea",ITA,Men,volleyball,M,Bronze
London,2012,Volleyball,Volleyball,"PAPI, Samuele",ITA,Men,volleyball,M,Bronze
London,2012,Taekwondo,Taekwondo,"SARMIENTO, Mauro",ITA,Men,68 - 80 kg,M,Bronze
London,2012,Volleyball,Beach volley.,"SMEDINS, Janis",LAT,Men,beach volleyball,M,Bronze
London,2012,Weightlifting,Weightlifting,"IOVU, Cristina",MDA,Women,53kg,W,Bronze
London,2012,Weightlifting,Weightlifting,"CIRICU, Anatoli",MDA,Men,94kg,M,Bronze
London,2012,Aquatics,Diving,"SANCHEZ, SOTO Laura",MEX,Women,3m springboard,W,Bronze
London,2012,Archery,Archery,"AVITIA, Mariana",MEX,Women,individual FITA round,W,Bronze
London,2012,Wrestling,Wrestling Gre-R,"KAZAKEVIC, Aleksandr",LTU,Men,68 - 74kg (welterweight),M,Bronze
London,2012,Boxing,Boxing,"PETRAUSKAS, Evaldas",LTU,Men,57 - 60kg (lightweight),M,Bronze
London,2012,Judo,Judo,"SAINJARGAL, Nyam-Ochir",MGL,Men,66 - 73kg (lightweight),M,Bronze
London,2012,Boxing,Boxing,"URANCHIMEG, Munkh-Erdene",MGL,Men,60 - 63.5kg (light-welterweight),M,Bronze
London,2012,Cycling,Cycling Track,"MULDER, Teun",NED,Men,Keirin,M,Bronze
London,2012,Cycling,BMX,"SMULDERS, Laura",NED,Women,Individual,W,Bronze
London,2012,Wrestling,Wrestling Free.,"SORONZONBOLD, Battsetseg",MGL,Women,57 - 63kg (featherweight),W,Bronze
London,2012,Athletics,Athletics,"IGUIDER, Abdalaati",MAR,Men,1500m,M,Bronze
London,2012,Aquatics,Diving,"PAMG, Pandelela Rinong",MAS,Women,10m platform,W,Bronze
London,2012,Taekwondo,Taekwondo,"ESPINOZA, Maria del Rosario",MEX,Women,+ 67 kg,W,Bronze
London,2012,Sailing,Sailing,"BERKHOUT, Lobke",NED,Women,470 - Two Person Dinghy,W,Bronze
London,2012,Athletics,Athletics,"WHYTE, Rosemarie",JAM,Women,4x400m relay,W,Bronze
London,2012,Athletics,Athletics,"WILLIAMS, Shericka",JAM,Women,4x400m relay,W,Bronze
London,2012,Athletics,Athletics,"WILLIAMS,-MILLS Novlene",JAM,Women,4x400m relay,W,Bronze
London,2012,Sailing,Sailing,"WESTERHOF, Lisa",NED,Women,470 - Two Person Dinghy,W,Bronze
London,2012,Judo,Judo,"BOSCH, Edith",NED,Women,63 - 70kg (half-middleweight),W,Bronze
London,2012,Judo,Judo,"GROL, Henk",NED,Men,90 - 100kg (half-heavyweight),M,Bronze
London,2012,Athletics,Athletics,"LLOYD, Shereefa",JAM,Women,4x400m relay,W,Bronze
London,2012,Archery,Archery,"KAWANAKA, Kaori",JPN,Women,team round 60y,W,Bronze
London,2012,Archery,Archery,"KANIE, Miki",JPN,Women,team round 60y,W,Bronze
London,2012,Archery,Archery,"HAYAKAWA, Ren",JPN,Women,team round 60y,W,Bronze
London,2012,Athletics,Athletics,"DAY, Christine",JAM,Women,4x400m relay,W,Bronze
London,2012,Wrestling,Wrestling Gre-R,"MATSUMOTO, Ryutaro",JPN,Men,- 60kg (featherweight),M,Bronze
London,2012,Athletics,Athletics,"PARCHMENT, Hansle",JAM,Men,110m hurdles,M,Bronze
London,2012,Athletics,Athletics,"WEIR, Warren",JAM,Men,200m,M,Bronze
London,2012,Wrestling,Wrestling Free.,"YUMOTO, Shinichi",JPN,Men,- 55kg,M,Bronze
London,2012,Fencing,Fencing,"TARANTINO, Luigi",ITA,Men,sabre team,M,Bronze
London,2012,Fencing,Fencing,"SAMELE, Luigi",ITA,Men,sabre team,M,Bronze
London,2012,Gymnastics,Rhythmic G.,"BLANCHI, Elisa",ITA,Women,group competition,W,Bronze
London,2012,Gymnastics,Rhythmic G.,"SANTONI, Elisa",ITA,Women,group competition,W,Bronze
London,2012,Gymnastics,Rhythmic G.,"LAURITO, Romina",ITA,Women,group competition,W,Bronze
London,2012,Gymnastics,Rhythmic G.,"SAVRAYUK, Anzhelika",ITA,Women,group competition,W,Bronze
London,2012,Gymnastics,Rhythmic G.,"PAGNINI, Marta",ITA,Women,group competition,W,Bronze
London,2012,Gymnastics,Rhythmic G.,"STEFANESCU, Andreea",ITA,Women,group competition,W,Bronze
London,2012,Athletics,Athletics,"DONATO, Fabrizio",ITA,Men,triple jump,M,Bronze
London,2012,Boxing,Boxing,"MANGIACAPRE, Vincenzo",ITA,Men,60 - 63.5kg (light-welterweight),M,Bronze
London,2012,Judo,Judo,"NISHIYAMA, Masashi",JPN,Men,81 - 90kg (middleweight),M,Bronze
London,2012,Volleyball,Volleyball,"TAKESHITA, Yoshie",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"NAKAMICHI, Hitomi",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"OTOMO, Ai",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"INOUE, Kaori",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"ARAKI, Erika",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"YAMAGUCHI, Mai",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"KIMURA, Saori",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"SAKODA, Saori",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"KANO, Maiko",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"EBATA, Yukiko",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"SHINNABE, Risa",JPN,Women,volleyball,W,Bronze
London,2012,Volleyball,Volleyball,"SANO, Yuko",JPN,Women,volleyball,W,Bronze
London,2012,Judo,Judo,"EBINUMA, Masashi",JPN,Men,61 - 66kg (middleweight),M,Bronze
London,2012,Boxing,Boxing,"SHIMIZU, Satoshi",JPN,Men,47.63 - 52.16kg (bantamweight),M,Bronze
London,2012,Judo,Judo,"UENO, Yoshie",JPN,Women,- 63kg (lightweight),W,Bronze
London,2012,Athletics,Athletics,"MUROFUSHI, Koji",JPN,Men,hammer throw,M,Bronze
London,2012,Taekwondo,Taekwondo,"HARNOIS, Marlene",FRA,Women,49 - 57 kg,W,Bronze
London,2012,Tennis,Tennis,"BENNETEAU, Julien",FRA,Men,doubles,M,Bronze
London,2012,Tennis,Tennis,"GASQUET, Richard",FRA,Men,doubles,M,Bronze
London,2012,Athletics,Athletics,"RUUSKANEN, Antti",FIN,Men,javelin throw,M,Bronze
London,2012,Sailing,Sailing,"KANERVA, Silja",FIN,Women,6m,W,Bronze
London,2012,Sailing,Sailing,"LEHTINEN, Silja",FIN,Women,6m,W,Bronze
London,2012,Judo,Judo,"GNETO, Priscilla",FRA,Women,48 - 52kg (half-lightweight),W,Bronze
London,2012,Judo,Judo,"LEGRAND, Ugo",FRA,Men,66 - 73kg (lightweight),M,Bronze
London,2012,Judo,Judo,"PAVIA, Automne",FRA,Women,52 - 57kg (lightweight),W,Bronze
London,2012,Judo,Judo,"EMANE, Gevrise",FRA,Women,- 63kg (lightweight),W,Bronze
London,2012,Shooting,Shooting,"REAU, Delphine",FRA,Women,trap (125 targets),W,Bronze
London,2012,Sailing,Sailing,"LOBERT, Jonathan",FRA,Men,single-handed dinghy (Finn),M,Bronze
London,2012,Wrestling,Wrestling Gre-R,"GUENOT, Steeve",FRA,Men,61 - 66kg (lightweight),M,Bronze
London,2012,Sailing,Sailing,"WULFF, Mikaela",FIN,Women,6m,W,Bronze
London,2012,Gymnastics,Artistic G.,"SABOT, Hamilton",FRA,Men,parallel bars,M,Bronze
London,2012,Judo,Judo,"TCHEUMEO, Audrey",FRA,Women,71 - 78kg (half-middleweight),W,Bronze
London,2012,Aquatics,Swimming,"TANG, Yi",CHN,Women,100m freestyle,W,Bronze
London,2012,Aquatics,Swimming,"DAI, Jun",CHN,Men,4x200m freestyle relay,M,Bronze
London,2012,Aquatics,Swimming,"HAO, Yun",CHN,Men,4x200m freestyle relay,M,Bronze
London,2012,Aquatics,Swimming,"JIANG, Haiqi",CHN,Men,4x200m freestyle relay,M,Bronze
London,2012,Aquatics,Swimming,"LI, Yunqi",CHN,Men,4x200m freestyle relay,M,Bronze
London,2012,Aquatics,Swimming,"LU, Zhiwu",CHN,Men,4x200m freestyle relay,M,Bronze
London,2012,Aquatics,Swimming,"HENRIQUEZ, TORRES Thais",ESP,Women,100m freestyle,W,Bronze
London,2012,Aquatics,Swimming,"KLAMBURG, ROQUE Paula",ESP,Women,100m freestyle,W,Bronze
London,2012,Aquatics,Swimming,"MONTRUCCHIO, BEAUS Irene",ESP,Women,100m freestyle,W,Bronze
London,2012,Aquatics,Swimming,"PONS, ARENAS Laia",ESP,Women,100m freestyle,W,Bronze
London,2012,Aquatics,Diving,"HE, Chong",CHN,Men,3m springboard,M,Bronze
London,2012,Aquatics,Swimming,"LI, Xuanxu",CHN,Women,400m individual medley,W,Bronze
London,2012,Handball,Handball,"AGUILAR, DIAZ Macarena",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"ALBERTO, FRANCISCA Nely",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"ALONSO, BERNARDO Jessica",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"AMOROS, QUILES Vanessa",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"BARNO, SAN MARTIN Andrea",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"CIOBANU, CIOBANU Mihaela",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"CUADRADO, DEHESA Veronica",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"ELORZA, EGUIARA Patricia",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"FERNANDEZ, IBANEZ Beatriz",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"FERNANDEZ, MOLINOS Begona",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"LOPEZ, HERRERO Marta",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"MANGUE, GONZALEZ Marta",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"NAVARRO, JIMENEZ Silvia",ESP,Women,handball,W,Bronze
London,2012,Handball,Handball,"PINEDO, SAENZ Elisabeth",ESP,Women,handball,W,Bronze
London,2012,Canoe / Kayak,Canoe / Kayak F,"CHOURRAUT, Maialen",ESP,Women,C-1 1000m (canoe single),W,Bronze
London,2012,Athletics,Athletics,"KANTER, Gerd",EST,Men,discus throw,M,Bronze
London,2012,Athletics,Athletics,"ASSEFA, Sofia",ETH,Women,3000m steeplechase,W,Bronze
London,2012,Athletics,Athletics,"BEKELE, Tariku",ETH,Men,10miles walk (16093m),M,Bronze
London,2012,Shooting,Shooting,"WANG, Zhiwei",CHN,Men,50m pistol (60 shots),M,Bronze
London,2012,Shooting,Shooting,"DING, Feng",CHN,Men,25m rapid fire pistol (60 shots),M,Bronze
London,2012,Boxing,Boxing,"LI, Jinzi",CHN,Women,65.77 - 71.67kg (middleweight),W,Bronze
London,2012,Shooting,Shooting,"YU, Dan",CHN,Women,10m air rifle (40 shots),W,Bronze
London,2012,Archery,Archery,"DAI, Xiaoxiang",CHN,Men,individual FITA round,M,Bronze
London,2012,Taekwondo,Taekwondo,"LIU, Xiaobo",CHN,Men,+ 80 kg,M,Bronze
London,2012,Canoe / Kayak,Canoe / Kayak F,"SCHOFIELD, Jon",GBR,Men,C-2 1000m (canoe double),M,Bronze
London,2012,Canoe / Kayak,Canoe / Kayak F,"HEATH, Liam",GBR,Men,C-2 1000m (canoe double),M,Bronze
London,2012,Rowing,Rowing,"EGINGTON, Richard",GBR,Men,eight with coxswain (8+),M,Bronze
London,2012,Rowing,Rowing,"FOAD, James",GBR,Men,eight with coxswain (8+),M,Bronze
London,2012,Rowing,Rowing,"HILL, Phelan",GBR,Men,eight with coxswain (8+),M,Bronze
London,2012,Rowing,Rowing,"SATCH, Will",GBR,Men,pair-oared shell with coxswain (2+),M,Bronze
London,2012,Rowing,Rowing,"SBIHI, Mohamed",GBR,Men,eight with coxswain (8+),M,Bronze
London,2012,Rowing,Rowing,"SEARLE, Greg",GBR,Men,eight with coxswain (8+),M,Bronze
London,2012,Rowing,Rowing,"LANGRIDGE, Matthew",GBR,Men,eight with coxswain (8+),M,Bronze
London,2012,Rowing,Rowing,"LOULOUDIS, Constantine",GBR,Men,eight with coxswain (8+),M,Bronze
London,2012,Rowing,Rowing,"NASH, George",GBR,Men,pair-oared shell with coxswain (2+),M,Bronze
London,2012,Rowing,Rowing,"PARTRIDGE, Alex",GBR,Men,eight with coxswain (8+),M,Bronze
London,2012,Athletics,Athletics,"BROWNLEE, Jonny",GBR,Men,triathlon (long jump / shot put / 100 yards),M,Bronze
London,2012,Boxing,Boxing,"OGOGO, Anthony",GBR,Men,65.77 - 71.67kg (middleweight),M,Bronze
London,2012,Taekwondo,Taekwondo,"MUHAMMAD, Lutalo",GBR,Men,68 - 80 kg,M,Bronze
London,2012,Aquatics,Swimming,"CRESPI, JAUME Margalida",ESP,Women,100m freestyle,W,Bronze
London,2012,Aquatics,Swimming,"BASIANA, CANELLAS Clara",ESP,Women,100m freestyle,W,Bronze
London,2012,Aquatics,Swimming,"CABELLO, RODILLA Alba",ESP,Women,100m freestyle,W,Bronze
London,2012,Aquatics,Swimming,"BALMY, Coralie",FRA,Women,4x200m freestyle relay,W,Bronze
London,2012,Aquatics,Swimming,"LAZARE, Mylene",FRA,Women,4x200m freestyle relay,W,Bronze
London,2012,Table Tennis,Table Tennis,"BOLL, Timo",GER,Men,team,M,Bronze
London,2012,Taekwondo,Taekwondo,"FROMM, Helena",GER,Women,57 - 67 kg,W,Bronze
London,2012,Aquatics,Swimming,"BONNET, Charlotte",FRA,Women,4x200m freestyle relay,W,Bronze
London,2012,Aquatics,Swimming,"ETIENNE, Ophelie-Cyrielle",FRA,Women,4x200m freestyle relay,W,Bronze
London,2012,Aquatics,Swimming,"FARRELL, Margaux",FRA,Women,4x200m freestyle relay,W,Bronze
London,2012,Fencing,Fencing,"JOPPICH, Peter",GER,Men,foil team,M,Bronze
London,2012,Fencing,Fencing,"KLEIBRINK, Benjamin",GER,Men,foil team,M,Bronze
London,2012,Fencing,Fencing,"WESSELS, Andre",GER,Men,foil team,M,Bronze
London,2012,Judo,Judo,"TOELZER, Andreas",GER,Men,+ 100kg (heavyweight),M,Bronze
London,2012,Fencing,Fencing,"BACHMANN, Sebastian",GER,Men,foil team,M,Bronze
London,2012,Judo,Judo,"PETERS, Dimitri",GER,Men,90 - 100kg (half-heavyweight),M,Bronze
London,2012,Rowing,Rowing,"CAMPBELL, Alan",GBR,Men,single sculls (1x),M,Bronze
London,2012,Canoe / Kayak,Canoe / Kayak F,"AIGNER, Hannes",GER,Men,C-1 1000m (canoe single),M,Bronze
London,2012,Wrestling,Wrestling Free.,"MARSAGISHVILI, Dato",GEO,Men,74 - 84kg,M,Bronze
London,2012,Wrestling,Wrestling Gre-R,"TSKHADAIA, Manuchar",GEO,Men,61 - 66kg (lightweight),M,Bronze
London,2012,Wrestling,Wrestling Free.,"GOGSHELIDZE, George",GEO,Men,84 - 96kg,M,Bronze
London,2012,Rowing,Rowing,"RANSLEY, Tom",GBR,Men,eight with coxswain (8+),M,Bronze
London,2012,Cycling,Cycling Road,"FROOME, Christopher",GBR,Men,individual time trial,M,Bronze
London,2012,Hockey,Hockey,"TWIGG, Georgie",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"UNSWORTH, Laura",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"MACLEOD, Hannah",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"PANTER, Anne",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"BALL, Ashleigh",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"BARTLETT, Laura",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"CULLEN, Crista",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"DANSON, Alex",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"MAGUIRE, Emily",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"RICHARDSON, Helen",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"ROGERS, Chloe",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"STORRY, Beth",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"THOMAS, Sarah",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"WALSH, Kate",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"WALTON, Sally",GBR,Women,hockey,W,Bronze
London,2012,Hockey,Hockey,"WHITE, Nicola",GBR,Women,hockey,W,Bronze
London,2012,Aquatics,Diving,"DALEY, Tom",GBR,Men,10m platform,M,Bronze
London,2012,Judo,Judo,"BRYANT, Karina",GBR,Women,+ 78kg (heavyweight),W,Bronze
London,2012,Gymnastics,Artistic G.,"OLDHAM, Sam",GBR,Men,"team, horizontal bar",M,Bronze
London,2012,Gymnastics,Artistic G.,"PURVIS, Daniel",GBR,Men,"team, horizontal bar",M,Bronze
London,2012,Athletics,Athletics,"GRABARZ, Robert",GBR,Men,high jump,M,Bronze
London,2012,Modern Pentathlon,Modern Pentath.,"MARQUES, Yane",BRA,Women,Individual competition,W,Bronze
London,2012,Boxing,Boxing,"ARAUJO, Adriana",BRA,Women,57 - 60kg (lightweight),W,Bronze
